,indice,page_number,line_number,text,text_type,speaker,time_added
522,1190,197,25,Correct.                                                    ,a,THE WITNESS,start_question
523,1192,198,1,"And it looks like she is attaching the Eden                  blog post that ended up being published on March 1st,                  right?                                                                ",q,MR. SIMONS,start_answer
524,1195,198,4,"Two days later, yeah.                                       ",a,THE WITNESS,start_question
525,1196,198,5,"So it looks like you were, in fact, aware of                 that blog post that was going to be published before the               statement of work was signed, right?                                  ",q,MR. SIMONS,start_answer
526,1199,198,8,One second.                                                 ,a,THE WITNESS,start_chat
527,1200,198,9,"Let me object to the form of                the question.  Just for clarity of the record, the                     signature dates vary on the statement of work.  And one                is the 26th of February, the other is the 28th of                      February.  Just for clarity.                                           Object to the form of the question.                    ",side_chat,MR. SAMMI,start_question
528,1206,198,15,"(BY MR. SIMONS)  And the question is you were                aware that the blog post was being prepared for                        publication on the 27th before the final signature on                  the statement of work, correct?                                       ",q,MR. SIMONS,start_answer
529,1210,198,19,Before our final signature or before Zest's                  final signature?                                                      ,a,THE WITNESS,start_question
530,1212,198,21,Before Zest's signature.                                    ,q,MR. SIMONS,start_answer
531,1213,198,22,"Yes.  However, I wouldn't have known that they               didn't sign it when I sent it until I got it back.                    ",a,THE WITNESS,start_question
532,1215,198,24,"Well, you knew that it wasn't -- you knew that               it wasn't -- you knew you didn't have a signature until                you received a signature back, right?                                 ",q,MR. SIMONS,start_answer
533,1219,199,2,"The right.  It could have been a date and they               emailed it to me.  We were done and we sent it to them                 on the 26th.  Or at least I thought it was being sent,                 right, because I knew it was signed by Kath.                          ",a,THE WITNESS,start_question
534,1223,199,6,"But, in fact, it wasn't sign and returned to                 you until the 28th, right?                                            ",q,MR. SIMONS,start_answer
535,1225,199,8,Correct.                                                    ,a,THE WITNESS,start_question
536,1226,199,9,"And it's dated the 28th on the first page,                   right?                                                                ",q,MR. SIMONS,start_answer
537,1228,199,11,Correct.                                                    ,a,THE WITNESS,start_question
538,1229,199,12,Did you put that date in?                                   ,q,MR. SIMONS,start_answer
539,1230,199,13,No.                                                         ,a,THE WITNESS,start_question
540,1231,199,14,Do you know who put it in?                                  ,q,MR. SIMONS,start_answer
541,1232,199,15,I have no idea.                                             ,a,THE WITNESS,start_question
542,1233,199,16,Were you the last person to see this before it               went out the door to Zest asking for a signature?                     ,q,MR. SIMONS,start_answer
543,1235,199,18,I have no idea.                                             ,a,THE WITNESS,start_question
544,1236,199,19,"Well, let me put it a different way.  You sent               it to Zest, right, for signature after Kathryn McLay                   signed it?                                                            ",q,MR. SIMONS,start_answer
545,1239,199,22,I -- I'm -- I don't know.                                   ,a,THE WITNESS,start_question
546,1240,199,23,Okay.                                                       ,q,MR. SIMONS,start_answer
547,1241,199,24,"If -- I might have.  I really don't know.  It                could have been Ed, it could have been me, it could have               been Kath's assistant.  I have no idea.                               ",a,THE WITNESS,start_question
548,1245,200,2,Did you do any review or editing of the blog                 post listed in Exhibit 228?                                           ,q,MR. SIMONS,start_answer
549,1247,200,4,"No, no.                                                     ",a,THE WITNESS,start_question
550,1248,200,5,Were you involved in providing any information               that was ultimately used in the blog post in                           Exhibit 228?                                                          ,q,MR. SIMONS,start_answer
551,1251,200,8,"General, like, what does that mean?                         ",a,THE WITNESS,start_question
552,1252,200,9,"Anything.  I don't know what it might be.  I'm               just curious as to whether you provided information,                   edited the document, talked to someone who you provided                information to, to be used in this.  Could be a variety                of things.                                                            ",q,MR. SIMONS,start_answer
553,1257,200,14,"Right.  So I'm not sure -- like, I didn't -- I               have never seen it until here.  And so what went into                  it, you would have to ask who wrote it.                               ",a,THE WITNESS,start_question
554,1260,200,17,Did you have a conversation with Mr. Musani                  about this blog post?                                                 ,q,MR. SIMONS,start_answer
555,1262,200,19,I really do not remember any conversations on                the blog post.                                                        ,a,THE WITNESS,start_question
556,1264,200,21,Okay.                                                       ,q,MR. SIMONS,start_answer
557,1265,200,22,I frankly remember being surprised by the blog               post.                                                                 ,a,THE WITNESS,start_question
558,1267,200,24,"Do you know why it just happens that statement               of work was signed on the 28th and then the next day,                  the blog post came out?                                               ",q,MR. SIMONS,start_chat
559,1271,201,2,"Objection, form.                           ",side_chat,MR. SAMMI,start_answer
560,1272,201,3,I have absolutely no idea.                                  ,a,THE WITNESS,start_question
561,1273,201,4,"(BY MR. SIMONS)  In your view, is it just                    coincidence?                                                          ",q,MR. SIMONS,start_answer
562,1275,201,6,I have absolutely no idea.                                  ,a,THE WITNESS,start_question
563,1276,201,7,Okay.                                                       ,q,MR. SIMONS,start_chat
564,1277,201,8,Can we go off?                             ,side_chat,MR. SAMMI,start_chat
565,1278,201,9,Yeah.  This might be a good                time for a break.                                                     ,side_chat,MR. SIMONS,start_chat
566,1280,201,11,Great.                                     ,side_chat,MR. SAMMI,start_chat
567,1281,201,12,We're going off the                  record at 2:40 p.m.                                                   ,side_chat,THE VIDEOGRAPHER,is brackets
568,1283,201,14,"(A break was taken from 2:40 p.m. to 2:56               p.m., 14 minutes)                                      ",brackets,,start_chat
569,1285,201,16,We're back on the                    record at 2:56 p.m.                                                   ,side_chat,THE VIDEOGRAPHER,start_question
570,1287,201,18,"(BY MR. SIMONS)  Just before we went off the                 record for a break, I think you said that you were                     surprised by the blog post.  Do you recall that?                      ",q,MR. SIMONS,start_answer
571,1290,201,21,Yes.                                                        ,a,THE WITNESS,start_question
572,1291,201,22,Why were you surprised?                                     ,q,MR. SIMONS,start_answer
573,1292,201,23,I don't remember getting the information.                   ,a,THE WITNESS,start_question
574,1293,201,24,But what about it did you find surprising?                  ,q,MR. SIMONS,start_answer
575,1294,201,25,No -- meaning I just didn't know it was                      coming.                                                               ,a,THE WITNESS,start_question
576,1297,202,2,Anything about the substance of it that you                  found surprising?                                                     ,q,MR. SIMONS,start_answer
577,1299,202,4,No.                                                         ,a,THE WITNESS,start_question
578,1300,202,5,"With the statement of work, what was your                    understanding of, kind of, the net relationship between                Walmart and Zest?  Like, what --                                      ",q,MR. SIMONS,start_chat
579,1303,202,8,Objection.                                 ,side_chat,MR. SAMMI,start_question
580,1304,202,9,"(BY MR. SIMONS)  Like, what -- how did you                   understand it?                                                        ",q,MR. SIMONS,start_chat
581,1306,202,11,Objection to form.                         ,side_chat,MR. SAMMI,start_answer
582,1307,202,12,"Two questions.  You want something on the                    statement of work, or do you want something on the                     relationship?                                                         ",a,THE WITNESS,start_question
583,1310,202,15,"(BY MR. SIMONS)  Well, let's do the                          relationship overall.                                                 ",q,MR. SIMONS,start_answer
584,1312,202,17,Okay.                                                       ,a,THE WITNESS,start_question
585,1313,202,18,"What was your, sort of, net understanding of,                hey, this is what Zest is giving Walmart, this is what                 Walmart is giving Zest?  What was your, sort of,                       understanding of the net?                                             ",q,MR. SIMONS,start_answer
586,1317,202,22,I still don't understand the question.                      ,a,THE WITNESS,start_question
587,1318,202,23,"Let me try to put it this way:  When two                     parties are in -- have a, you know, business                           relationship for a period of time, I'm trying to                       understand, you know, sort of, what did one side think                 they were get and what did the other side -- understand                they were getting from the other side?  So from                        Walmart's perspective, I understand you were in --                     responsible for the relationship with Zest for a decent                period of time.  What did you understand, sort of, the                 net arrangement was for Zest?                                         ",q,MR. SIMONS,start_chat
588,1329,203,8,"Objection, form.  We're still               in the individual deposition, right.                                  ",side_chat,MR. SAMMI,start_chat
589,1331,203,10,"Yes, uh-huh.                              ",side_chat,MR. SIMONS,start_chat
590,1332,203,11,Object to form.  And object                 to the extent it calls for any legal conclusion about                  the arrangement between the parties that is governed by                contract.                                                             ,side_chat,MR. SAMMI,start_question
591,1336,203,15,"(BY MR. SIMONS)  I'm not asking for a legal                  conclusion.  I'm just asking you, like, your                           understanding.  What was the arrangement?                             ",q,MR. SIMONS,start_answer
592,1339,203,18,As referenced to the SOW?                                   ,a,THE WITNESS,start_question
593,1340,203,19,"To the extent that plays into it, yes.                      ",q,MR. SIMONS,start_chat
594,1341,203,20,Same objections.                           ,side_chat,MR. SAMMI,start_answer
595,1342,203,21,Over -- so at this particular time?                         ,a,THE WITNESS,start_question
596,1343,203,22,(BY MR. SIMONS)  Sure.  At this -- at that                   time.  What was your understanding at that time?                      ,q,MR. SIMONS,start_answer
597,1345,203,24,"Understanding at this time was the statement                 of work was the result of the negotiations where Zest                  had requested to, instead of getting a lump sum, to do                 work over a period of time and be paid for it, and so we               had created a situation where we could get services and                deliverables for that money at their request.                         ",a,THE WITNESS,start_question
598,1352,204,5,"And looking at the net relationship overall,                 statement of work, as well as, you know, the other part                of the relationship, what did Walmart expect to get from               Zest in that relationship?                                            ",q,MR. SIMONS,start_chat
599,1356,204,9,"Objection, form.                           ",side_chat,MR. SAMMI,start_answer
600,1357,204,10,I don't think we have any set expectations on                a relationship.                                                       ,a,THE WITNESS,start_question
601,1359,204,12,(BY MR. SIMONS)  Okay.  So you're not aware of               anything that Walmart was supposed to get out of that                  relationship from Zest?                                               ,q,MR. SIMONS,start_chat
602,1362,204,15,"Objection, form.                            Mischaracterizes testimony.                                           ",side_chat,MR. SAMMI,start_question
603,1364,204,17,(BY MR. SIMONS)  Just asking for your                        understanding?                                                        ,q,MR. SIMONS,start_chat
604,1366,204,19,Same objection.                            ,side_chat,MR. SAMMI,start_answer
605,1367,204,20,"I still am not understanding if I'm speaking                 to the statement of work or, like, a phone call.  Like,                what -- I don't understand the definition of                           relationship.                                                         ",a,THE WITNESS,start_question
606,1371,204,24,"(BY MR. SIMONS)  The whole -- you understand                 that there was a period of time where Walmart and Zest                 worked together, right?                                               ",q,MR. SIMONS,start_answer
607,1375,205,2,Correct.                                                    ,a,THE WITNESS,start_question
608,1376,205,3,So that's what I mean by the relationship.                   Just the time that you worked together.  Does that make                sense?                                                                ,q,MR. SIMONS,start_answer
609,1379,205,6,Absolutely.                                                 ,a,THE WITNESS,start_question
610,1380,205,7,"Okay.  And my question is, over that time, was               there something that you understood Zest was supposed to               provide to Walmart and something that Walmart was                      supposed to provide to Zest, if anything?                             ",q,MR. SIMONS,start_chat
611,1384,205,11,Objection to form.                         ,side_chat,MR. SAMMI,start_answer
612,1385,205,12,"The specifics of what we would have expected                 would have been in the SOW.  When, you know -- or in an                RFI for the POC, I -- I can't speak to expectations                    based on a relationship.                                              ",a,THE WITNESS,start_question
613,1389,205,16,"(BY MR. SIMONS)  Okay.  So from -- as far as                 you didn't have, I guess, just speaking for yourself                   personally, you didn't have any expectations of things                 that Zest was supposed to provide to you; is that right?              ",q,MR. SIMONS,start_answer
614,1393,205,20,Me personally?                                              ,a,THE WITNESS,start_question
615,1394,205,21,"Well, yes.  As a -- you know, you worked at                  Walmart.  I know they weren't giving you things, you                   know, at your house.  I'm saying --                                   ",q,MR. SIMONS,start_answer
616,1397,205,24,I expected the deliverables that were in the                 statement of work.                                                    ,a,THE WITNESS,start_question
617,1400,206,1,And what were those deliverables?                           ,q,MR. SIMONS,start_answer
618,1401,206,2,It's a pretty lengthy list.                                 ,a,THE WITNESS,start_question
619,1402,206,3,Okay.                                                       ,q,MR. SIMONS,start_answer
620,1403,206,4,Do you want me to read them?                                ,a,THE WITNESS,start_question
621,1404,206,5,"No, that's fine.  Just whatever's listed                     there, that's what you were looking for?                              ",q,MR. SIMONS,start_answer
622,1406,206,7,Absolutely.                                                 ,a,THE WITNESS,start_question
623,1407,206,8,And were you the one who was responsible for                 monitoring that and making sure that those deliverables                were provided?                                                        ,q,MR. SIMONS,start_answer
624,1410,206,11,"I was checking on it.  I was not.  Some of it                was technical, and I had Jon Fox involved with the                     people who were part of this -- Chris was involved.                    There's others involved that would have been able to be                much more capable of understanding if the deliverables                 were being met than I.                                                ",a,THE WITNESS,start_question
625,1416,206,17,Got it.  And did you understand that Walmart                 was going to own any IP related to the statement of                    work?                                                                 ,q,MR. SIMONS,start_chat
626,1419,206,20,"Objection, form, to the                     extent it calls for a legal conclusion or interpretation               of a legal document from a lay witness.                               ",side_chat,MR. SAMMI,start_question
627,1422,206,23,(BY MR. SIMONS)  Just asking for your                        understanding?                                                        ,q,MR. SIMONS,start_chat
628,1424,206,25,Same objection.                            ,side_chat,MR. SAMMI,start_answer
629,1426,207,1,"In general, my understanding is that we were                 going to be receiving an app or work towards an app.                  ",a,THE WITNESS,start_question
630,1428,207,3,"(BY MR. SIMONS)  Okay.  And did you have an                  understanding of when you didn't finish the payments,                  what the obligations, if any, of Zest were at that time?              ",q,MR. SIMONS,start_chat
631,1431,207,6,Objection.  Calls for a legal               interpretation.                                                       ,side_chat,MR. SAMMI,start_question
632,1433,207,8,"(BY MR. SIMONS)  Just your understanding, if                 you have one.                                                         ",q,MR. SIMONS,start_chat
633,1435,207,10,Same objection.                            ,side_chat,MR. SAMMI,start_answer
634,1436,207,11,"And again, the nondeliverables, the nonpayment               and the lawsuit happened all at the same time, and I'm                 not comfortable talking about that.                                   ",a,THE WITNESS,start_question
635,1439,207,14,"(BY MR. SIMONS)  Okay.  Outside of the context               of talking to lawyers, did you have any -- any                         conversations with anybody just about what you expected                from Zest?                                                            ",q,MR. SIMONS,start_chat
636,1443,207,18,"Objection, form.                           ",side_chat,MR. SAMMI,start_answer
637,1444,207,19,"I mean, when we were creating the document, we               had discussions on what the deliverables should be.                   ",a,THE WITNESS,start_question
638,1446,207,21,"(BY MR. SIMONS)  Right.  I mean, after the                   nonpayment, did you have any conversation, non -- not                  with lawyers or anybody else?                                         ",q,MR. SIMONS,start_chat
639,1449,207,24,"Well, there was lawyers, the                same instruction, cautionary instruction applies that if               you cannot separate information that maybe come from                   lawyers or the mental impressions of Walmart's legal                   team inside or outside, I instruct you not to answer the               question.  If, otherwise, you have some sort of                        independent recollection that you can separate out from                that, you can try to question if you know the answer.                 ",side_chat,MR. SAMMI,start_answer
640,1458,208,7,"Lawyers got involved very quickly, and I can't               separate.                                                             ",a,THE WITNESS,start_question
641,1460,208,9,(BY MR. SIMONS)  Okay.  So you're not going to               answer the question?                                                  ,q,MR. SIMONS,start_chat
642,1462,208,11,Objection to form.  It's not                -- okay.  Go ahead.                                                   ,side_chat,MR. SAMMI,start_question
643,1464,208,13,(BY MR. SIMONS)  Yeah.  No.  I just want to                  clarify that you're not going to answer the question for               that reason; is that right?                                           ,q,MR. SIMONS,start_answer
644,1467,208,16,For what reason?                                            ,a,THE WITNESS,start_question
645,1468,208,17,"For the reason that you just described, that                 -- you're following your lawyer's instructions not to                  answer the question; is that correct?                                 ",q,MR. SIMONS,start_answer
646,1471,208,20,Correct.                                                    ,a,THE WITNESS,start_question
647,1472,208,21,Okay.  Just wanted to clarify.                              ,q,MR. SIMONS,start_chat
648,1473,208,22,"Thank you.  And -- and for                  the record, I'm not -- I just -- just to be clear, I'm                 not telling the witness not to answer the question full                stop.  I am instructing the witness that if we she                     cannot separate in her mind conversations with or                      without lawyers that may reflect legal advice or mental                impressions of attorneys, that to that extent, she                     should not answer the question.                                        If she has an independent recollection                  that she can untangle, she could answer the question,                  but the witness has expressed the fact that she cannot                 untangle that, full stop.                                             ",side_chat,MR. SAMMI,start_question
649,1486,209,9,"(BY MR. SIMONS)  Bottom line is you're not                   going to answer the question, correct?                                ",q,MR. SIMONS,start_answer
650,1488,209,11,Which question?                                             ,a,THE WITNESS,start_question
651,1489,209,12,The question -- go back to it and here we can                read it.                                                              ,q,MR. SIMONS,start_chat
652,1491,209,14,"I'll give you the same                      cautionary instruction that to the extent you have any                 independent recollections that you can clearly, in your                mind, separate from any conversations that reflect any                 legal advice, you can answer that question.                           ",side_chat,MR. SAMMI,start_answer
653,1496,209,19,I can't separate.                                           ,a,THE WITNESS,start_question
654,1497,209,20,"(BY MR. SIMONS)  Okay.  So -- and that means                 you're not going to answer question, correct?                         ",q,MR. SIMONS,start_answer
655,1499,209,22,That is correct.                                            ,a,THE WITNESS,start_question
656,1500,209,23,Got it.  Were you familiar with any other                    agreements that -- were you familiar with the NDA with                 Zest?                                                                 ,q,MR. SIMONS,start_answer
657,1504,210,1,I believe that I talked --                                  ,a,THE WITNESS,start_chat
658,1505,210,2,"If I talked to a lawyer,                  can I talk about this?                                                ",side_chat,THE WITNESS,start_chat
659,1507,210,4,No.                                        ,side_chat,MR. SAMMI,start_chat
660,1508,210,5,No?                                      ,side_chat,THE WITNESS,start_question
661,1509,210,6,"(BY MR. SIMONS)  No.  I don't want to know                   about conversations with lawyers, but if you were aware                of the NDA, that's something that is separate from                     whether you had a discussion with the lawyers about it.                So were you aware of the NDA?                                         ",q,MR. SIMONS,start_answer
662,1514,210,11,Yes.                                                        ,a,THE WITNESS,start_question
663,1515,210,12,Okay.  When did you become aware of it?                     ,q,MR. SIMONS,start_answer
664,1516,210,13,I don't remember.                                           ,a,THE WITNESS,start_question
665,1517,210,14,Was it around the time that the lawsuit was                  filed?                                                                ,q,MR. SIMONS,start_answer
666,1519,210,16,No.                                                         ,a,THE WITNESS,start_question
667,1520,210,17,"Okay.  It was prior to that?  Can you give me                a sense of, you know, was it years before the lawsuit                  was filed or shortly before?                                          ",q,MR. SIMONS,start_chat
668,1523,210,20,"And to be clear, he's asking                about when --                                                         ",side_chat,MR. SAMMI,start_chat
669,1525,210,22,"Just when, yeah.                          ",side_chat,MR. SIMONS,start_chat
670,1526,210,23,"-- you may have first learned               of the existence of an NDA with Zest.  Not from who you                learned it, what you talked about or what did you didn't               talk about.                                                           ",side_chat,MR. SAMMI,start_question
671,1531,211,2,(BY MR. SIMONS)  Just when?                                 ,q,MR. SIMONS,start_answer
672,1532,211,3,"Early that year, so 2017.                                   ",a,THE WITNESS,start_question
673,1533,211,4,"Early 2017?  You say ""that year,"" are you                    talking about --                                                      ",q,MR. SIMONS,start_answer
674,1535,211,6,Was it 2018?                                                ,a,THE WITNESS,start_question
675,1536,211,7,The year the lawsuit was filed was 2018 so --               ,q,MR. SIMONS,start_answer
676,1537,211,8,Early 2018.                                                 ,a,THE WITNESS,start_question
677,1538,211,9,"Okay.  And I take it from the conversations                  that we have had, that you can't talk about any                        discussions related to it because those discussions were               with lawyers; is that right?                                          ",q,MR. SIMONS,start_answer
678,1542,211,13,Correct.                                                    ,a,THE WITNESS,start_question
679,1543,211,14,Okay.  Did you actually read the NDA when you                became aware of it or -- or not?                                      ,q,MR. SIMONS,start_chat
680,1545,211,16,You can answer that yes or                  no.                                                                   ,side_chat,MR. SAMMI,start_answer
681,1547,211,18,No.                                                         ,a,THE WITNESS,start_question
682,1548,211,19,(BY MR. SIMONS)  Did you have a copy of it?                 ,q,MR. SIMONS,start_chat
683,1549,211,20,You can answer that yes or no               or I don't recall.                                                    ,side_chat,MR. SAMMI,start_answer
684,1551,211,22,I don't recall.                                             ,a,THE WITNESS,start_question
685,1552,211,23,(BY MR. SIMONS)  Okay.  But -- did you ever                  provide a copy of the NDA to somebody else?                           ,q,MR. SIMONS,start_answer
686,1554,211,25,I don't recall.                                             ,a,THE WITNESS,start_question
687,1556,212,1,"Did you ever talk to anybody else about it,                  not a lawyer, just to your -- anybody else in your                     organization, nonlawyers?                                             ",q,MR. SIMONS,start_chat
688,1559,212,4,"Same class -- same cautionary               instruction.  Whenever Mr. Simons says other than a                    lawyer, I'm telling you that even if it's a nonlawyer,                 if the conversation reflected thoughts of lawyers that                 too is privileged and should not be revealed.                         ",side_chat,MR. SAMMI,start_chat
689,1564,212,9,Yeah.                                    ,side_chat,THE WITNESS,start_question
690,1565,212,10,"(BY MR. SIMONS)  So I'm not asking about the                 conversation.  I'm asking did you have a conversation                  with somebody, a nonlawyer, about it.  And I'm not                     asking for the substance, just did the conversation                    happen or not.                                                        ",q,MR. SIMONS,start_chat
691,1570,212,15,"You can answer that question,               if you recall.                                                        ",side_chat,MR. SAMMI,start_answer
692,1572,212,17,I don't remember.                                           ,a,THE WITNESS,start_question
693,1573,212,18,(BY MR. SIMONS)  Okay.  So you can't recall                  having a conversation with a nonlawyer about the NDA; is               that accurate?                                                        ,q,MR. SIMONS,start_answer
694,1576,212,21,Not any specific conversation.                              ,a,THE WITNESS,start_question
695,1577,212,22,Okay.  Were you involved in negotiating any                  other agreements with Zest besides the statement of                    work?                                                                 ,q,MR. SIMONS,start_answer
696,1580,212,25,Not that I recall.                                          ,a,THE WITNESS,start_question
697,1582,213,1,Okay.  Are you aware of any other agreements                 between Walmart and Zest?                                             ,q,MR. SIMONS,start_answer
698,1584,213,3,Yes.                                                        ,a,THE WITNESS,start_question
699,1585,213,4,What agreements?                                            ,q,MR. SIMONS,start_answer
700,1586,213,5,The Deloitte.                                               ,a,THE WITNESS,start_question
701,1587,213,6,"Okay.  Was there a specific agreement --                     obviously, there was an agreement with Deloitte, right?               ",q,MR. SIMONS,start_answer
702,1589,213,8,Right.                                                      ,a,THE WITNESS,start_question
703,1590,213,9,Was there another agreement about paying?                   ,q,MR. SIMONS,start_answer
704,1591,213,10,I don't know the specifics.                                 ,a,THE WITNESS,start_question
705,1592,213,11,Okay.                                                       ,q,MR. SIMONS,start_answer
706,1593,213,12,I wasn't involved.                                          ,a,THE WITNESS,start_question
707,1594,213,13,"So when you say agreement, you're saying it,                 sort of, in the general sense that there was an                        agreement that that money was going to be reimbursed as                opposed to a written document that documented that                     arrangement?                                                          ",q,MR. SIMONS,start_answer
708,1599,213,18,"Right.  In late 2017, early 2018, yes.                      ",a,THE WITNESS,start_question
709,1600,213,19,Okay.                                                       ,q,MR. SIMONS,start_answer
710,1601,213,20,Yes.                                                        ,a,THE WITNESS,start_question
711,1602,213,21,Have you ever seen a document that                           specifically talks about the reimbursement for the money               charged by Deloitte?                                                  ,q,MR. SIMONS,start_answer
712,1605,213,24,"Other than what we've looked at today, like                  emails, no.                                                           ",a,THE WITNESS,start_question
713,1608,214,1,"But not an agreement, a formal, written                      agreement related to that?                                            ",q,MR. SIMONS,start_answer
714,1610,214,3,"Like, a contract?                                           ",a,THE WITNESS,start_question
715,1611,214,4,Yeah.                                                       ,q,MR. SIMONS,start_answer
716,1612,214,5,No.                                                         ,a,THE WITNESS,start_question
717,1613,214,6,Okay.  Any other agreements that you're aware                of?                                                                   ,q,MR. SIMONS,start_answer
718,1615,214,8,"No, not aware of.                                           ",a,THE WITNESS,start_question
719,1616,214,9,"Okay.  Any agreements with a company called                  EcoArk, Inc. that you are aware of?                                   ",q,MR. SIMONS,start_answer
720,1618,214,11,Is that before or after Zest?                               ,a,THE WITNESS,start_question
721,1619,214,12,It would be any time frame.  Not asking for a                specific time frame.  Any -- any time frame.  I'm just                 asking what you're aware of.                                          ,q,MR. SIMONS,start_answer
722,1622,214,15,So I don't remember.                                        ,a,THE WITNESS,start_question
723,1623,214,16,"Okay.  What about EcoArk Holdings, Inc.?                    ",q,MR. SIMONS,start_answer
724,1624,214,17,I don't remember.                                           ,a,THE WITNESS,start_question
725,1625,214,18,Same answer?                                                ,q,MR. SIMONS,start_answer
726,1626,214,19,I don't remember.                                           ,a,THE WITNESS,start_question
727,1627,214,20,Okay.                                                        (Exhibit 229 was marked)                              ,q,MR. SIMONS,start_question
728,1629,214,22,"(BY MR. SIMONS)  Give you what's been marked                 Exhibit 229.  And I apologize.  For some reason we                     accidentally did not make extra copies of this, so maybe               you can kind of share, if that's okay, just this one.  I               feel like you're able to share with your -- especially                 with your own client, so....                                           And in all fairness, I don't have a copy                myself, so....                                                        ",q,MR. SIMONS,start_chat
729,1638,215,5,Yep.  You can blame this on                 you've been playing this on Jonathan Hart.                            ,side_chat,MR. SAMMI,start_chat
730,1640,215,7,Yes.  Let's do that.                      ,side_chat,MR. SIMONS,start_question
731,1641,215,8,(BY MR. SIMONS)  The Bates number is                         WM00014983; is that right?                                            ,q,MR. SIMONS,start_answer
732,1643,215,10,Yes.                                                        ,a,THE WITNESS,start_question
733,1644,215,11,"Okay.  Now, this is an email --                             ",q,MR. SIMONS,start_chat
734,1645,215,12,She doesn't have it yet.  I'm               perusing it.                                                          ,side_chat,MR. SAMMI,start_chat
735,1647,215,14,Okay.  Got it.                            ,side_chat,MR. SIMONS,start_chat
736,1648,215,15,Okay.  Look through it.                    ,side_chat,MR. SAMMI,start_chat
737,1649,215,16,Yep.                                     ,side_chat,THE WITNESS,start_question
738,1650,215,17,"(BY MR. SIMONS)  So the October 13th, 2017                   email at the top from you to Mr. Ed Oldham.                           ",q,MR. SIMONS,start_answer
739,1652,215,19,Yes.                                                        ,a,THE WITNESS,start_question
740,1653,215,20,"It appears to be attaching a May 9th, 2016                   statement of work for Deloitte, right?                                ",q,MR. SIMONS,start_answer
741,1655,215,22,Correct.                                                    ,a,THE WITNESS,start_question
742,1656,215,23,"This, as I understand it, is the fist Deloitte               statement of work.  Is that your understanding as well,                in terms of the ones that you described earlier?                      ",q,MR. SIMONS,start_answer
743,1660,216,1,What did I -- what did I say the second was?                ,a,THE WITNESS,start_question
744,1661,216,2,So these are my notes.                                      ,q,MR. SIMONS,start_answer
745,1662,216,3,Yep.                                                        ,a,THE WITNESS,start_question
746,1663,216,4,"Correct me if I'm wrong.  It says the first                  one was about waste in December of '16.  The second was                speed, spring of 2017.  The third was speed deployment.                Kind of had an A&B section, in 2018.  And then there was               a Zest one, which you were, sort of, didn't have a                     specific date when I asked you.                                       ",q,MR. SIMONS,start_answer
747,1669,216,10,That's what this is.                                        ,a,THE WITNESS,start_question
748,1670,216,11,That was the Zest one.                                      ,q,MR. SIMONS,start_answer
749,1671,216,12,Yes.                                                        ,a,THE WITNESS,start_question
750,1672,216,13,Okay.  And the date on that is --                           ,q,MR. SIMONS,start_answer
751,1673,216,14,"2017, but it is not my agreement.                           ",a,THE WITNESS,start_question
752,1674,216,15,"Understood.  This happened before you took                   over Zest, right?                                                     ",q,MR. SIMONS,start_answer
753,1676,216,17,Yes.                                                        ,a,THE WITNESS,start_question
754,1677,216,18,And I think the date on the actual agreement                 is May of 2016.  Feel free to take a look at the                       attachment.                                                           ,q,MR. SIMONS,start_answer
755,1680,216,21,The effective date or the signed date?                      ,a,THE WITNESS,start_question
756,1681,216,22,I believe it's the signed date but take a look               at it.  I apologize.  I don't have a copy.                            ,q,MR. SIMONS,start_answer
757,1683,216,24,The signed date is September 16th.                          ,a,THE WITNESS,start_question
758,1684,216,25,Are both of the signatures the same day or is                there --                                                              ,q,MR. SIMONS,start_answer
759,1687,217,2,August 29th.                                                ,a,THE WITNESS,start_question
760,1688,217,3,Okay.  And then what's the effective date?                  ,q,MR. SIMONS,start_answer
761,1689,217,4,September 12th.                                             ,a,THE WITNESS,start_question
762,1690,217,5,"Okay.  Now, that attachment, I think it may                  attach a amendment and maybe -- I don't know if you're                 looking at the amendment that was in September.  Can you               take a look at that and see if there's an agreement --                ",q,MR. SIMONS,start_answer
763,1694,217,9,"There's a change order, is that correct?                    ",a,THE WITNESS,start_question
764,1695,217,10,-- and then a change order?                                 ,q,MR. SIMONS,start_answer
765,1696,217,11,Yes.                                                        ,a,THE WITNESS,start_question
766,1697,217,12,"So the original agreement, do you have --                   ",q,MR. SIMONS,start_answer
767,1698,217,13,Yes.                                                        ,a,THE WITNESS,start_question
768,1699,217,14,What date was it signed?                                    ,q,MR. SIMONS,start_answer
769,1700,217,15,May 5th.                                                    ,a,THE WITNESS,start_question
770,1701,217,16,Okay.                                                       ,q,MR. SIMONS,start_chat
771,1702,217,17,Of what year.                              ,side_chat,MR. SAMMI,start_chat
772,1703,217,18,2016.                                    ,side_chat,THE WITNESS,start_question
773,1704,217,19,"(BY MR. SIMONS)  All right.  So we have a                    May 5th, 2016, and then a change order in September,                   correct?                                                              ",q,MR. SIMONS,start_answer
774,1707,217,22,Correct.                                                    ,a,THE WITNESS,start_question
775,1708,217,23,"All right.  And if you look at the first page                of the original agreement, not the change order, it's                  got the objectives for the engagement listed on that                   page, right?                                                          ",q,MR. SIMONS,start_answer
776,1713,218,2,I'm sorry?                                                  ,a,THE WITNESS,start_question
777,1714,218,3,"Yeah.  The first page of the primary                         agreement, the attachment to the email.                               ",q,MR. SIMONS,start_answer
