,indice,page_number,line_number,text,text_type,speaker,time_added
326,667,41,5,"Aside from your attorney, did you speak to anyone prior to coming here today regarding your deposition?",q,MS. BALDWIN,start_answer
327,670,41,8,No.,a,THE WITNESS,start_question
328,671,41,9,Did you review any documents in anticipation of your deposition here today?,q,MS. BALDWIN,start_answer
329,673,41,11,No.,a,THE WITNESS,start_question
330,674,41,12,"And you don't recall when Greene Construction first began utilizing the space on Hyde Park Ave., correct?",q,MS. BALDWIN,start_answer
331,677,41,15,"The exact date, I'm not sure.",a,THE WITNESS,start_question
332,678,41,16,Do you know about what time they started leasing that property?,q,MS. BALDWIN,start_answer
333,680,41,18,Probably would have been around the time that construction -- that we were working on the sidewalk.,a,THE WITNESS,start_question
334,683,41,21,Did you have to obtain any building permits for the sidewalk project?,q,MS. BALDWIN,start_answer
335,685,41,23,No building permit was required.  We did get a public works excavation permit.,a,THE WITNESS,start_question
336,688,42,1,Did you receive written permission from the city to work on the sidewalk?,q,MS. BALDWIN,start_answer
337,690,42,3,"As part of the permit process, yeah.",a,THE WITNESS,start_question
338,691,42,4,Did any city inspector come to observe the project at any point before its completion?,q,MS. BALDWIN,start_answer
339,693,42,6,Not that I'm aware of.,a,THE WITNESS,start_question
340,694,42,7,Did the project receive any citations for any reason during construction?,q,MS. BALDWIN,start_answer
341,696,42,9,Not that I'm aware of.,a,THE WITNESS,start_question
342,697,42,10,I would like to show you some photos.,q,MS. BALDWIN,is brackets
343,698,42,11,(Photographs marked as Exhibit 2 for Identification.),brackets,,start_question
344,700,42,13,"Handing you what has been marked as Exhibit 2. It's a package of photographs labeled A through M.  I ask you to take a look at those; and once you're done reviewing them, I have some questions.",q,MS. BALDWIN,start_answer
345,705,42,18,All set.,a,THE WITNESS,start_question
346,706,42,19,"Starting with Page A of Exhibit No. 2, do you recognize what's shown in that photograph?",q,MS. BALDWIN,start_answer
347,708,42,21,I do.,a,THE WITNESS,start_question
348,709,42,22,Can you tell me what it is?,q,MS. BALDWIN,start_answer
349,710,42,23,It is one of the entrances to the property.,a,THE WITNESS,start_question
350,711,42,24,"And to be fair, there's a time date stamp on the bottom of this photograph, do you see that?",q,MS. BALDWIN,start_answer
351,714,43,2,"Yes, I do.",a,THE WITNESS,start_question
352,715,43,3,"And that says May 28th, 2017?",q,MS. BALDWIN,start_answer
353,716,43,4,It does.,a,THE WITNESS,start_question
354,717,43,5,Does this photograph accurately show the property located at 1591 Hyde Park Ave.?,q,MS. BALDWIN,start_answer
355,719,43,7,It does.,a,THE WITNESS,start_question
356,720,43,8,"Looking at Page B of Exhibit No. 2, do you recognize what's shown in that photograph?",q,MS. BALDWIN,start_answer
357,722,43,10,I do.,a,THE WITNESS,start_question
358,723,43,11,Can you tell me what it is?,q,MS. BALDWIN,start_answer
359,724,43,12,It is the same driveway to the property.,a,THE WITNESS,start_question
360,725,43,13,"Now, in this photograph is a cone and some caution tape on one side of the sidewalk, is that fair?",q,MS. BALDWIN,start_answer
361,728,43,16,"It is, yes.",a,THE WITNESS,start_question
362,729,43,17,"And also, I can represent this full pack of photographs is from the same date stamp.  Some of the date stamps are more visible than the others; but is this a fair and accurate representation of how the project, the Hyde Park Sidewalk Project looked on May 28th, 2017?",q,MS. BALDWIN,start_chat
363,735,43,23,Objection.,side_chat,MS. BYRON,start_answer
364,736,43,24,I would say so.,a,THE WITNESS,start_question
365,738,44,1,Is this a safe way to leave a work or job site?,q,MS. BALDWIN,start_chat
366,739,44,2,Objection.,side_chat,MS. BYRON,start_answer
367,740,44,3,"We're supposed to leave ramps at the end of where the new concrete stops.  So, if we put gravel in, 'cause it's a temporary ramp, because we're eventually going to be doing that driveway, so that's what we did there.",a,THE WITNESS,start_question
368,745,44,8,"So, you can see the driveway is still paved with asphalt, is that fair to say?",q,MS. BALDWIN,start_answer
369,747,44,10,"Yes, it is.",a,THE WITNESS,start_question
370,748,44,11,"And down at the bottom of the photograph and towards the top of the photograph, there are new sidewalks, is that correct?",q,MS. BALDWIN,start_answer
371,751,44,14,That's correct.,a,THE WITNESS,start_question
372,752,44,15,Did Greene Construction install those new sidewalks?,q,MS. BALDWIN,start_answer
373,754,44,17,We did.,a,THE WITNESS,start_question
374,755,44,18,"And I believe from your testimony, the plan was to complete the sidewalk across the driveway?",q,MS. BALDWIN,start_answer
375,757,44,20,"That is correct, yes.",a,THE WITNESS,start_question
376,758,44,21,"So, is your testimony that gravel was installed in between the new concrete and the paved asphalt?",q,MS. BALDWIN,start_answer
377,761,44,24,Yes.,a,THE WITNESS,start_question
378,763,45,1,Is there a reason that a ramp wasn't utilized to cover that gravel that you had installed?,q,MS. BALDWIN,start_chat
379,765,45,3,Objection.,side_chat,MS. BYRON,start_answer
380,766,45,4,"Normally, we would -- again, if it's long term, we would put a ramp in.  If it's short term, which this was, we would just put gravel in, which is acceptable.  And as long as it's put in correctly, it creates a ramp, so it doesn't create trip hazards.",a,THE WITNESS,start_question
381,772,45,10,What does it mean to be put in correctly?,q,MS. BALDWIN,start_chat
382,773,45,11,Objection.,side_chat,MS. BYRON,start_answer
383,774,45,12,Install the gravel and compact it.,a,THE WITNESS,start_question
384,775,45,13,And turn to photo number or letter c of Exhibit No. 2.  Do you recognize what's shown in this photograph?,q,MS. BALDWIN,start_answer
385,778,45,16,I do.,a,THE WITNESS,start_question
386,779,45,17,Can you tell me what it is?,q,MS. BALDWIN,start_answer
387,780,45,18,Same driveway.,a,THE WITNESS,start_question
388,781,45,19,Is there a reason that there's only a cone and caution tape on one side of the driveway?,q,MS. BALDWIN,start_answer
389,783,45,21,I can't answer that.  I don't know the answer to that question.,a,THE WITNESS,start_question
390,785,45,23,Who is in charge of putting the barrel and the caution tape out?,q,MS. BALDWIN,start_answer
391,788,46,1,It would have been the foreman.,a,THE WITNESS,start_question
392,789,46,2,Who we don't know?,q,MS. BALDWIN,start_answer
393,790,46,3,Yup.,a,THE WITNESS,start_question
394,791,46,4,Where is your office located?,q,MS. BALDWIN,start_answer
395,792,46,5,Allston.,a,THE WITNESS,start_question
396,793,46,6,"During the time that this project was under way, how many times did you visit the job site?",q,MS. BALDWIN,start_answer
397,795,46,8,Possibly once a day.,a,THE WITNESS,start_question
398,796,46,9,Do you have a specific recollection of being there once a day?,q,MS. BALDWIN,start_answer
399,798,46,11,"It happens to be on my way home, so I would stop probably towards the end of the day or early morning, depending on which way I was going at the time.",a,THE WITNESS,start_question
400,802,46,15,"So, you drive down Hyde Park Ave. past this sidewalk on your way home?",q,MS. BALDWIN,start_answer
401,804,46,17,"Some days.  Like I said, it depended on what I was doing in the afternoon, but yes, or early morning.",a,THE WITNESS,start_question
402,807,46,20,"Looking at Exhibit No. C, do you take any issue with how this job site was left?",q,MS. BALDWIN,start_chat
403,809,46,22,Objection.,side_chat,MS. BYRON,start_answer
404,810,46,23,No.,a,THE WITNESS,start_question
405,811,46,24,"So, if you were driving home and you observed the job site in this condition, that would be fine?",q,MS. BALDWIN,start_answer
406,814,47,2,"If the ramps were installed, then yeah.",a,THE WITNESS,start_question
407,815,47,3,Turning to Page D of Exhibit No. 2.  Do you recognize what's shown in this photograph?,q,MS. BALDWIN,start_answer
408,817,47,5,"Same driveway, yes.",a,THE WITNESS,start_question
409,818,47,6,"It's not real clear, so let's continue on.  Do you recognize what's shown in Page No. E of Exhibit 2?",q,MS. BALDWIN,start_answer
410,821,47,9,I do.,a,THE WITNESS,start_question
411,822,47,10,Could you tell me what it is?,q,MS. BALDWIN,start_answer
412,823,47,11,Same driveway.,a,THE WITNESS,start_question
413,824,47,12,This shows one of the edges of the sidewalk with the gravel starting after the finished sidewalk ends.  Do you see any issues with the way that the gravel was installed in this photograph?,q,MS. BALDWIN,start_chat
414,828,47,16,Objection.,side_chat,MS. BYRON,start_answer
415,829,47,17,"The ramp was put in.  It looks like there were a couple of edges, but there was, obviously, gravel put in to create a ramp.",a,THE WITNESS,start_question
416,832,47,20,Are there any documents or any guidelines as to how these gravel ramps are to be installed?,q,MS. BALDWIN,start_chat
417,834,47,22,Objection.  Maintained by Greene?,side_chat,MS. BYRON,start_answer
418,836,47,24,I don't believe so.,a,THE WITNESS,start_chat
419,838,48,1,Yes.,side_chat,MS. BALDWIN,start_answer
420,839,48,2,"They're temporary ramps, so no.",a,THE WITNESS,start_question
421,840,48,3,Who would be the people or persons putting this gravel down and compacting it?,q,MS. BALDWIN,start_answer
422,842,48,5,It would be whichever crew was there at the time.,a,THE WITNESS,start_question
423,843,48,6,And would anyone be making sure that the ramp was sufficiently adjacent to the sidewalk?,q,MS. BALDWIN,start_chat
424,845,48,8,Objection.,side_chat,MS. BYRON,start_answer
425,846,48,9,It would be the crew that was there that particular day.,a,THE WITNESS,start_question
426,848,48,11,"All right.  Looking at Page F of Exhibit No. 2, do you recognize what's shown in that photograph?",q,MS. BALDWIN,start_answer
427,850,48,13,I do.,a,THE WITNESS,start_question
428,851,48,14,Where does the crew get the gravel from to create a ramp?,q,MS. BALDWIN,start_answer
429,853,48,16,We purchase it.,a,THE WITNESS,start_question
430,854,48,17,Does Page F of Exhibit No. 2 show gravel that was purchased in order to create a ramp?,q,MS. BALDWIN,start_answer
431,856,48,19,I would say yes.,a,THE WITNESS,start_question
432,857,48,20,Where would you purchase this gravel from?,q,MS. BALDWIN,start_answer
433,858,48,21,We have a number of different vendors that we buy gravel from.,a,THE WITNESS,start_question
434,860,48,23,"And the project manager would be in charge of purchasing, correct?",q,MS. BALDWIN,start_answer
435,863,49,1,"A quantity of that size is pretty much determined by the foreman on the job to send the truck to wherever he might, whichever is convenient at the time, I would think.",a,THE WITNESS,start_question
436,867,49,5,"Okay.  So, it's your testimony that the ramps between the finished sidewalk and the driveway were filled temporarily with purchased gravel that was procured offsite?",q,MS. BALDWIN,start_chat
437,871,49,9,Objection to form.  Go ahead.,side_chat,MS. BYRON,start_answer
438,872,49,10,"That's the best of my recollection, yes.",a,THE WITNESS,start_question
439,873,49,11,Does that look like purchased gravel?,q,MS. BALDWIN,start_chat
440,874,49,12,Objection.  Asked and answered.,side_chat,MS. BYRON,start_answer
441,875,49,13,Yeah.  It's a recycled product.,a,THE WITNESS,start_question
442,876,49,14,Turning to Page G of Exhibit No. 2.  Do you recognize what is shown in that photograph?,q,MS. BALDWIN,start_answer
443,878,49,16,I do.,a,THE WITNESS,start_question
444,879,49,17,And what is shown in that photograph?,q,MS. BALDWIN,start_answer
445,880,49,18,It's the same sidewalk and same driveway.,a,THE WITNESS,start_question
446,881,49,19,Do you see any issue with the ramps that we've been discussing in this photograph?,q,MS. BALDWIN,start_chat
447,883,49,21,Objection.  Asked and answered.,side_chat,MS. BYRON,start_answer
448,884,49,22,No.,a,THE WITNESS,start_question
449,885,49,23,"Is it acceptable to leave edges, as you described them earlier --",q,MS. BALDWIN,start_chat
450,888,50,1,-- objection.,side_chat,MS. BYRON,start_question
451,889,50,2,-- exposed?,q,MS. BALDWIN,start_answer
452,890,50,3,No.,a,THE WITNESS,start_question
453,891,50,4,Would you consider those exposed edges shown in Exhibit No. G a tripping hazard?,q,MS. BALDWIN,start_chat
454,893,50,6,Objection.,side_chat,MS. BYRON,start_answer
455,894,50,7,"I wouldn't, but someone else might.",a,THE WITNESS,start_question
456,895,50,8,"Do you think that the job site as it's been left and depicted in Exhibit 2, Page G is an acceptable way to leave that job site?",q,MS. BALDWIN,start_chat
457,898,50,11,"Objection.  Again, he answered this.",side_chat,MR. BYRON,start_answer
458,900,50,13,Yeah.,a,THE WITNESS,start_question
459,901,50,14,"Turning to Page H.  Page I, do you recognize what's shown in that photograph?",q,MS. BALDWIN,start_answer
460,903,50,16,I do.,a,THE WITNESS,start_question
461,904,50,17,What is that?,q,MS. BALDWIN,start_answer
462,905,50,18,That's the property across the street from the job.,a,THE WITNESS,start_question
463,907,50,20,Okay.  And Page J?,q,MS. BALDWIN,start_answer
464,908,50,21,The same.,a,THE WITNESS,start_question
465,909,50,22,"Page K, do you recognize what's shown in that photograph?",q,MS. BALDWIN,start_answer
466,911,50,24,I do.,a,THE WITNESS,start_question
467,913,51,1,Can you tell me what it is?,q,MS. BALDWIN,start_answer
468,914,51,2,"It is a barrel, safety barrel, drum.",a,THE WITNESS,start_question
469,915,51,3,"And Greene Construction's logo is on that barrel, correct?",q,MS. BALDWIN,start_answer
470,917,51,5,It is.,a,THE WITNESS,start_question
471,918,51,6,Does Greene Construction own all the cones and safety materials that they install on job sites?,q,MS. BALDWIN,start_answer
472,920,51,8,We own some.  We don't own -- we do rent at times.,a,THE WITNESS,start_question
473,922,51,10,Okay.  Where are those cones and barrels stored?,q,MS. BALDWIN,start_answer
474,923,51,11,At our Hyde Park property.,a,THE WITNESS,start_question
475,924,51,12,"So, all the cones and barrels that Greene does own are stored at that Hyde Park facility?",q,MS. BALDWIN,start_answer
476,926,51,14,Unless they're being utilized somewhere else.,a,THE WITNESS,start_question
477,927,51,15,And Page L?,q,MS. BALDWIN,start_answer
478,928,51,16,Recognize it.,a,THE WITNESS,start_question
479,929,51,17,Can you tell me what it is?,q,MS. BALDWIN,start_answer
480,930,51,18,Same property.,a,THE WITNESS,start_question
481,931,51,19,Okay.,q,MS. BALDWIN,is brackets
482,932,51,20,(Photographs marked as Exhibit 3 for Identification.),brackets,,start_chat
483,934,51,22,She found these later. They'll be in our document production.,side_chat,MS. BALDWIN,start_chat
484,936,51,24,Okay.  Do they have that?,side_chat,MS. BYRON,start_chat
485,938,52,1,"Yes, they do.",side_chat,MS. BALDWIN,start_chat
486,939,52,2,"The first page isn't super visible, but the second page has a date stamp of July 1st, 2017.",side_chat,MS. BYRON,start_question
487,942,52,5,"All right.  I'll just ask you to take a look at Exhibit No. 3 for me and let me know once you've taken a look at those photographs, Mr. DeSisto.",q,MS. BALDWIN,start_answer
488,945,52,8,Okay.,a,THE WITNESS,start_question
489,946,52,9,Do you recognize the area that's shown in those photographs?,q,MS. BALDWIN,start_answer
490,948,52,11,I do.,a,THE WITNESS,start_question
491,949,52,12,"Can you tell me, what is it?",q,MS. BALDWIN,start_answer
492,950,52,13,Same driveway.,a,THE WITNESS,start_question
493,951,52,14,"Is there a reason why there are multiple cones shown in this area, as well as the sidewalk closure sign, where there wasn't in the previous set of photographs that we looked at?",q,MS. BALDWIN,start_answer
494,955,52,18,"My assumption would be, we had just poured the driveway.",a,THE WITNESS,start_question
495,957,52,20,"So, fair to say that that driveway was poured around July 1st, 2017?",q,MS. BALDWIN,start_answer
496,959,52,22,"Would have been poured in June, but yeah.",a,THE WITNESS,start_question
497,960,52,23,That's fair.  How long would you leave cones like this after you've poured the concrete?,q,MS. BALDWIN,start_answer
498,963,53,1,"For a driveway, probably five days or so.",a,THE WITNESS,start_question
499,964,53,2,Do you recall when the gravel ramps were initially installed?,q,MS. BALDWIN,start_answer
500,966,53,4,"I do not.  Datewise, I do not.",a,THE WITNESS,start_question
501,967,53,5,"Fair to say, they were in existence around May 28th, 2017?",q,MS. BALDWIN,start_answer
502,969,53,7,I think it's fair to say that.,a,THE WITNESS,start_question
503,970,53,8,And is it fair to say that the concrete wasn't poured until about a month later?,q,MS. BALDWIN,start_answer
504,972,53,10,I think it's fair to say that.,a,THE WITNESS,start_question
505,973,53,11,Would those gravel ramps still be considered temporary if they were there for over a month?,q,MS. BALDWIN,start_chat
506,975,53,13,Objection.,side_chat,MS. BYRON,start_answer
507,976,53,14,Yes.,a,THE WITNESS,start_question
508,977,53,15,"If they were there for a month, was anyone checking to make sure that they hadn't eroded or washed away?",q,MS. BALDWIN,start_answer
509,980,53,18,"I would imagine so, yeah.",a,THE WITNESS,start_question
510,981,53,19,Who would be responsible for checking and maintaining those ramps?,q,MS. BALDWIN,start_answer
511,983,53,21,"Again, could have been a number of different people, myself or -- depending on if we had a crew there, it would be the crew that was there doing other, whatever other things we were doing at the time.",a,THE WITNESS,start_question
512,989,54,2,Would there be any records created that the ramps were checked or filled again?,q,MS. BALDWIN,start_answer
513,991,54,4,No.,a,THE WITNESS,start_question
514,992,54,5,Would there be a Purchase Agreement for the gravel?,q,MS. BALDWIN,start_chat
515,994,54,7,Objection.,side_chat,MS. BYRON,start_answer
516,995,54,8,No.,a,THE WITNESS,start_question
517,996,54,9,"So, the foreman decides that you need gravel, and he sends a truck to go pick it up.  It's paid for, and there's no receipt of that gravel purchase anywhere?",q,MS. BALDWIN,start_answer
518,1000,54,13,"I would say there's a receipt for the gravel, yes.",a,THE WITNESS,start_question
519,1002,54,15,Okay.  And that would be a receipt that's kept in the business records of Greene Construction?,q,MS. BALDWIN,start_answer
520,1004,54,17,I would imagine so.,a,THE WITNESS,start_question
521,1005,54,18,Do you have a memory of purchasing the gravel?,q,MS. BALDWIN,start_answer
522,1006,54,19,I can't say that I do.,a,THE WITNESS,is brackets
523,1007,54,20,(Sidewalk and Bike Lane Closure Management Plan marked as Exhibit 4 for Identification.),brackets,,start_question
524,1009,54,22,All set?,q,MS. BALDWIN,start_answer
525,1010,54,23,Yes.,a,THE WITNESS,start_question
526,1011,54,24,Do you recognize that document?,q,MS. BALDWIN,start_answer
527,1013,55,1,I do.,a,THE WITNESS,start_question
528,1014,55,2,Could you tell me what it is?,q,MS. BALDWIN,start_answer
529,1015,55,3,It is a Sidewalk and Bike Lane Closure Management Plan.,a,THE WITNESS,start_question
530,1017,55,5,Do you know who created this document?,q,MS. BALDWIN,start_answer
531,1018,55,6,"Specifically, I do not.",a,THE WITNESS,start_question
532,1019,55,7,Is it part of a larger document?,q,MS. BALDWIN,start_answer
533,1020,55,8,I believe so.,a,THE WITNESS,start_question
534,1021,55,9,What document is it a larger part?,q,MS. BALDWIN,start_answer
535,1022,55,10,I believe it's part of our safety manual.,a,THE WITNESS,start_question
536,1023,55,11,Do you know that it's part of the safety manual?,q,MS. BALDWIN,start_answer
537,1024,55,12,"I do not, no.  I don't know a hundred percent.",a,THE WITNESS,start_question
538,1025,55,13,"If you wanted to access this, where would you go for it?",q,MS. BALDWIN,start_answer
539,1027,55,15,"I would probably start in the safety manual.  If it's not, I would talk to the safety officer.",a,THE WITNESS,start_question
540,1029,55,17,"In the first sentence, I want to direct your attention to the first sentence here.  It says ""When work requires sidewalk/curb replacement or road work that blocks bike lanes, G. Greene ensures that the correct plans are put into place to move any pedestrian, car or bike traffic past the work zone safely.""  Did I read that correctly?",q,MS. BALDWIN,start_answer
541,1038,56,1,"Yes, ma'am.",a,THE WITNESS,start_question
542,1039,56,2,"And the next sentence contains an acronym MUTDC, do you know what that stands for?",q,MS. BALDWIN,start_answer
543,1041,56,4,Manual of Uniform Traffic Devices.  I'm not sure what the C -- maybe it's code.  I'm not a hundred percent sure.,a,THE WITNESS,start_question
544,1044,56,7,And are you familiar with those codes?,q,MS. BALDWIN,start_answer
545,1045,56,8,"I know of them, yes.",a,THE WITNESS,start_question
546,1046,56,9,"Jumping down to the fourth sentence here that begins ""Any work that involves sidewalk closure will be indicated by signs, a clear and safe path around the work zone or if it's needed, is provided to the nearest crosswalk.""  Did I read that correctly?",q,MS. BALDWIN,start_answer
547,1052,56,15,You did.,a,THE WITNESS,start_question
548,1053,56,16,"You mentioned earlier that while construction was ongoing on the Hyde Park Sidewalk Project, pedestrian traffic was diverted across the street, is that right?",q,MS. BALDWIN,start_answer
549,1057,56,20,Yes.,a,THE WITNESS,start_question
550,1058,56,21,How was the pedestrian traffic diverted across the street?,q,MS. BALDWIN,start_answer
551,1060,56,23,"Signs and barrels, I would guess.",a,THE WITNESS,start_question
552,1061,56,24,I don't want you to guess.,q,MS. BALDWIN,start_answer
553,1063,57,1,Okay.,a,THE WITNESS,start_question
554,1064,57,2,Do you know how it was diverted?,q,MS. BALDWIN,start_answer
555,1065,57,3,"I know we had signs up, and I know we had barrels up; and at various times, we had a police detail, I'm sure, but I don't know that for a fact.",a,THE WITNESS,start_question
556,1068,57,6,"Would you consider the cone and barrel shown in Exhibit No. 2 -- or excuse me, the barrel and the caution tape shown in Exhibit No. 2 as a sidewalk closure?",q,MS. BALDWIN,start_chat
557,1072,57,10,Objection.,side_chat,MS. BYRON,start_answer
558,1073,57,11,No.,a,THE WITNESS,start_question
559,1074,57,12,Why does the caution tape run across the sidewalk?,q,MS. BALDWIN,start_answer
560,1076,57,14,I can't answer that.  I don't know.,a,THE WITNESS,start_question
561,1077,57,15,Do you know what the purpose of putting the cone and the caution tape there was?,q,MS. BALDWIN,start_answer
562,1079,57,17,I can only speculate.,a,THE WITNESS,start_question
563,1080,57,18,I don't want you to speculate.  Do you know?,q,MS. BALDWIN,start_answer
564,1081,57,19,I don't know.,a,THE WITNESS,start_question
565,1082,57,20,"Jumping down, the fourth line from the top here -- from the bottom, it begins ""Any excavations that are left open will be plated entirely by steel plates, and all edges will have compacted cold patch asphalt to ensure there is no tripping hazards for pedestrians or bikes.""  Would the sidewalk area that we've been discussing that's depicted in Exhibit No. 2 where the gravel was installed be considered an excavation?",q,MS. BALDWIN,start_answer
566,1092,58,5,"Yes, it's an excavation, yes.",a,THE WITNESS,start_question
567,1093,58,6,Was there a reason why steel plates weren't utilized here?,q,MS. BALDWIN,start_answer
568,1095,58,8,Steel plates are utilized mainly for trenching operations.  We don't use steel plates usually for temporary transitions.,a,THE WITNESS,start_question
569,1098,58,11,"What besides gravel do you use -- strike that whole thing.  What other things besides gravel do you use for temporary transitions, if anything?",q,MS. BALDWIN,start_answer
570,1101,58,14,"Depending on what was required by a particular owner or who we were working for.  I mean, it could be anything from temporary asphalt to cold patch, which is a cold asphalt.",a,THE WITNESS,start_question
571,1105,58,18,Okay.  Were any restrictions placed on Greene Construction by the City of Boston as to what could or should be used for a temporary transition from the Hyde Park Sidewalk Project?,q,MS. BALDWIN,start_answer
572,1109,58,22,I don't believe so.,a,THE WITNESS,start_question
573,1110,58,23,You had the whole range of options was available to you?,q,MS. BALDWIN,start_answer
574,1113,59,1,Yes.,a,THE WITNESS,start_question
575,1114,59,2,But you chose compacted gravel?,q,MS. BALDWIN,start_answer
576,1115,59,3,Yes.,a,THE WITNESS,start_question
577,1116,59,4,Why?,q,MS. BALDWIN,start_chat
578,1117,59,5,Objection.,side_chat,MS. BYRON,start_answer
579,1118,59,6,"I can't answer that.  I mean, I don't know at this point.",a,THE WITNESS,start_question
580,1120,59,8,Who chose compacted gravel?,q,MS. BALDWIN,start_answer
581,1121,59,9,"Specifically, I don't know.",a,THE WITNESS,start_question
582,1122,59,10,But you were the project superintendent?,q,MS. BALDWIN,start_answer
583,1123,59,11,Yes.,a,THE WITNESS,start_question
584,1124,59,12,And the project manager?,q,MS. BALDWIN,start_answer
585,1125,59,13,Yes.,a,THE WITNESS,start_question
586,1126,59,14,Who is Thomas Bettle?,q,MS. BALDWIN,start_answer
587,1127,59,15,He is the -- I believe his official title is CFO.,a,THE WITNESS,is brackets
588,1128,59,16,(Answers to Interrogatories marked as Exhibit 5 for Identification.),brackets,,start_question
589,1130,59,18,"Handing you what has been marked as Exhibit No. 5, have you ever seen this document before?",q,MS. BALDWIN,start_answer
590,1132,59,20,"Not in its entirety, no.",a,THE WITNESS,start_question
591,1133,59,21,"Turning to the second to last page here, there is a signature that's Thomas Bettle, member of Greene Construction Company, answered these interrogatories, do you see that?",q,MS. BALDWIN,start_chat
592,1138,60,1,Page 10.,side_chat,MS. BYRON,start_answer
593,1139,60,2,Yes.,a,THE WITNESS,start_question
594,1140,60,3,Did you provide Mr. Bettle with any assistance in answering these questions?  You can take your time to look through them.,q,MS. BALDWIN,start_answer
595,1143,60,6,Yeah.  I honestly do not recall whether he asked me any of these questions or not.,a,THE WITNESS,start_question
596,1145,60,8,"Okay.  Going back to the -- that's fine, you can set that aside.  If you don't recall, that's okay.  Going back to the gravel ramps for a moment; what's the most expensive option for temporary ramps?",q,MS. BALDWIN,start_chat
597,1150,60,13,Objection.,side_chat,MS. BYRON,start_answer
598,1151,60,14,It would depend on the material.  I would assume it would be asphalt.,a,THE WITNESS,start_question
599,1153,60,16,What's the least expensive option for temporary ramps?,q,MS. BALDWIN,start_chat
600,1155,60,18,Objection.,side_chat,MS. BYRON,start_answer
601,1156,60,19,Using nothing.,a,THE WITNESS,start_question
602,1157,60,20,Say that again?,q,MS. BALDWIN,start_answer
603,1158,60,21,Using nothing.,a,THE WITNESS,start_question
604,1159,60,22,"Okay.  If you were going to use something, what would the least expensive option be?",q,MS. BALDWIN,start_chat
605,1161,60,24,Objection.,side_chat,MS. BYRON,start_answer
606,1163,61,1,Probably gravel.,a,THE WITNESS,start_question
607,1164,61,2,"Aside from -- I don't want to know about anything, any discussions you had with your attorneys.  When was the first time you learned about Ms. Mello's fall?",q,MS. BALDWIN,start_chat
608,1168,61,6,"Again, I know she said it, but make sure that any conversation that we have had, just don't talk about those.",side_chat,MS. BYRON,start_answer
609,1171,61,9,"I know the company received a notice at one point, I'm just not sure when it was.  I don't know the exact date.",a,THE WITNESS,start_question
610,1174,61,12,"Were there any discussions -- obviously, again setting aside any conversations that you had with your attorney -- about the circumstances of Ms. Mello's fall?",q,MS. BALDWIN,start_answer
611,1178,61,16,Internally at the company?,a,THE WITNESS,start_question
612,1179,61,17,Yes.,q,MS. BALDWIN,start_answer
613,1180,61,18,"Again, I don't -- I have no recollection, but I'm guessing, yes, we probably discussed it at one point.",a,THE WITNESS,start_question
614,1183,61,21,Were you a part of those discussions as the project superintendent for that project?,q,MS. BALDWIN,start_answer
615,1185,61,23,I would imagine so.,a,THE WITNESS,start_question
616,1186,61,24,And you don't recall the outcome of those conversations?,q,MS. BALDWIN,start_answer
617,1189,62,2,"Honestly, I do not, no.",a,THE WITNESS,start_question
618,1190,62,3,Were there any changes that were implemented by Greene Construction after learning of Ms. Mello's fall?,q,MS. BALDWIN,start_chat
619,1193,62,6,Objection.,side_chat,MS. BYRON,start_answer
620,1194,62,7,No.,a,THE WITNESS,start_question
621,1195,62,8,"So, nothing changed in the way the ramps were installed after Ms. Mello's fall?",q,MS. BALDWIN,start_chat
622,1197,62,10,Objection.,side_chat,MS. BYRON,start_answer
623,1198,62,11,I don't recall that we did anything differently. I'm not even sure what the date was that we received notice.,a,THE WITNESS,start_question
624,1201,62,14,"Okay.  Looking at Page B of Exhibit No. 2, do you see that there's a piece of wood in that photograph?",q,MS. BALDWIN,start_answer
625,1204,62,17,I do.,a,THE WITNESS,start_question
626,1205,62,18,Do you have any idea where that wood came from?,q,MS. BALDWIN,start_answer
627,1206,62,19,I do not.,a,THE WITNESS,start_question
628,1207,62,20,Is there a reason that that wood is there?  Is it somehow structurally part of the ramp?,q,MS. BALDWIN,start_answer
629,1209,62,22,I don't believe it is.,a,THE WITNESS,start_question
630,1210,62,23,"And again, you think that this is a perfectly fine way to leave the job construction site?",q,MS. BALDWIN,start_chat
631,1213,63,1,Objection.  Asked and answered.,side_chat,MS. BYRON,start_answer
632,1214,63,2,Yes.,a,THE WITNESS,is brackets
633,1215,63,3,(Photograph marked as Exhibit 6 for Identification.),brackets,,start_question
634,1217,63,5,Handing you what has been marked as Exhibit No. 6.  Do you recognize what's shown in this photograph?,q,MS. BALDWIN,start_answer
635,1220,63,8,"I do, yes.",a,THE WITNESS,start_question
636,1221,63,9,"There is some writing, and this came from Google. So, do you see Hyde Park Ave. as shown down the center of the photograph?",q,MS. BALDWIN,start_answer
637,1224,63,12,I do.,a,THE WITNESS,start_question
638,1225,63,13,"There's a small red icon, and that's 1591 Hyde Park Avenue?",q,MS. BALDWIN,start_answer
639,1227,63,15,"Yes, it is.",a,THE WITNESS,start_question
640,1228,63,16,"Is this parking lot to the left of the left side of Hyde Park Avenue, is that the Greene Construction Storage facility?",q,MS. BALDWIN,start_answer
641,1231,63,19,"I believe it is, yup.",a,THE WITNESS,start_question
642,1232,63,20,"And there's a light gray sidewalk that runs from about an inch above the 1591 marker down to right around where it says J&K Auto Repair, is that about right?",q,MS. BALDWIN,start_answer
