,indice,page_number,line_number,text,text_type,speaker,time_added
299,780,28,23,"Attempted commercial burglary, yeah, I remember.",a,THE WITNESS,start_question
300,782,28,25,When were you charged with attempted commercial burglary?,q,MS. BACON,start_answer
301,785,29,2,"1992, I believe.",a,THE WITNESS,start_question
302,786,29,3,Were you convicted?,q,MS. BACON,start_answer
303,787,29,4,"I pled guilty, so yes.",a,THE WITNESS,start_question
304,788,29,5,Were you -- did you go to jail as a result of pleading guilty?,q,MS. BACON,start_answer
305,790,29,7,I believe I did.,a,THE WITNESS,start_question
306,791,29,8,For how long?,q,MS. BACON,start_answer
307,792,29,9,For how long?  A few years.,a,THE WITNESS,start_question
308,793,29,10,Is that the only time that you have been in jail?,q,MS. BACON,start_answer
309,795,29,12,No.,a,THE WITNESS,start_chat
310,796,29,13,"I'm going to object to the extent that any further questions on this topic invade his right to privacy, and instruct the witness not to answer.",side_chat,MR. SWENSON,start_question
311,801,29,18,"And when you pled guilty to commercial burglary, was that a felony?",q,MS. BACON,start_chat
312,803,29,20,Objection.  Misstates testimony.,side_chat,MR. SWENSON,start_chat
313,805,29,22,"Attempted commercial burglary.  Attempted commercial burglary.  Yeah, it's a felony.",side_chat,THE WITNESS,start_question
314,810,30,1,Have you been charged with any other crimes?,q,MS. BACON,start_chat
315,812,30,3,Objection.  Invades privacy. Irrelevant.  And I instruct the witness not to answer.,side_chat,MR. SWENSON,start_chat
316,815,30,6,"This is relevant, John.  You know it's relevant.",side_chat,MS. BACON,start_chat
317,817,30,8,"Felony convictions are relevant -- are fair to question.  Other charges of crimes are irrelevant, and I'm instructing the witness not to answer.  And if you want to mark the record and move to compel, we can deal with it that way.",side_chat,MR. SWENSON,start_question
318,824,30,15,Have you been charged with any other felonies?,q,MS. BACON,start_chat
319,826,30,17,During what time period?,side_chat,MS. MCGRANAHAN,start_chat
320,827,30,18,At any time.,side_chat,MS. BACON,start_chat
321,828,30,19,Am I supposed to answer?,side_chat,THE WITNESS,start_chat
322,829,30,20,"If you have been charged with a felony, you can answer.",side_chat,MR. SWENSON,start_chat
323,831,30,22,I think -- I'm not sure.  I'm not sure.,side_chat,THE WITNESS,start_question
324,834,30,25,"Have you been convicted of another felony, other than attempted commercial burglary?",q,MS. BACON,start_answer
325,837,31,2,Not that I'm aware of.,a,THE WITNESS,start_question
326,838,31,3,"So other times that you were in jail, for how long were you in jail?",q,MS. BACON,start_chat
327,840,31,5,Objection.  Misstates testimony and invades privacy.  I'm going to instruct the witness not to answer. I respectfully submit that whether or not he has spent other time in jail is not relevant to any issue in this case.,side_chat,MR. SWENSON,start_chat
328,846,31,11,It is relevant if he was convicted of a felony.,side_chat,MS. BACON,start_chat
329,848,31,13,"And he has given you his testimony as to his best recollection of any conviction of a felony, and he recalled an instance and he doesn't recall another time.  That's his testimony.",side_chat,MR. SWENSON,start_question
330,854,31,19,"So when you -- the times that you were in jail, other than when you were convicted of attempted commercial burglary --",q,MS. BACON,start_chat
331,857,31,22,Objection.  Misstates testimony.,side_chat,MR. SWENSON,start_question
332,860,31,25,-- you don't recall --,q,MS. BACON,start_chat
333,862,32,1,Let me finish my question.,side_chat,MS. BACON,start_question
334,864,32,3,You don't recall if that was a misdemeanor or a felony conviction; is that correct?,q,MS. BACON,start_chat
335,866,32,5,Objection.,side_chat,MR. SWENSON,start_chat
336,867,32,6,Misdemeanor.,side_chat,THE WITNESS,start_chat
337,868,32,7,Misstates testimony.,side_chat,MR. SWENSON,start_chat
338,869,32,8,"Drunk driving one time, I think in 1982 or something.",side_chat,THE WITNESS,start_chat
339,871,32,10,"Madam Court Reporter, how long have we been on the record?",side_chat,MS. MCGRANAHAN,start_chat
340,873,32,12,I'm not keeping track of that.  The videographer is.,side_chat,THE REPORTER,start_chat
341,875,32,14,(Indicating.),side_chat,THE VIDEOGRAPHER,start_chat
342,876,32,15,36 minutes.,side_chat,MS. MCGRANAHAN,start_question
343,878,32,17,Did you smoke cigarettes at the time of the fire?,q,MS. BACON,start_answer
344,880,32,19,"Did I smoke cigarettes at the time of the fire?  No, I didn't smoke them at the time of the fire.",a,THE WITNESS,start_question
345,883,32,22,"Have you smoked in your past, sir?",q,MS. BACON,start_answer
346,884,32,23,"Have I smoked in my past?  Yeah, I have smoked.",a,THE WITNESS,start_question
347,886,32,25,For how long have you smoked cigarettes?,q,MS. BACON,start_answer
348,888,33,1,"What do you mean, for how long?",a,THE WITNESS,start_question
349,889,33,2,Were you smoking cigarettes prior to the fire?,q,MS. BACON,start_answer
350,891,33,4,"No.  I don't remember.  I smoke now and then, but --",a,THE WITNESS,start_question
351,893,33,6,How of- --,q,MS. BACON,start_answer
352,894,33,7,"-- I don't smoke every day.  Like once in a while.  Like, what do you call it, social? Drinking, I smoke then.",a,THE WITNESS,start_question
353,897,33,10,So how old were you when you first started smoking?,q,MS. BACON,start_answer
354,899,33,12,Maybe 25.,a,THE WITNESS,start_question
355,900,33,13,Do you still smoke?,q,MS. BACON,start_answer
356,901,33,14,Occasionally.,a,THE WITNESS,start_question
357,902,33,15,"Prior to the fire, how frequently did you smoke cigarettes?",q,MS. BACON,start_answer
358,904,33,17,I don't remember.  Not very often.,a,THE WITNESS,start_question
359,905,33,18,Can you estimate?  Was it once a week? Twice a week?,q,MS. BACON,start_answer
360,907,33,20,"Maybe once, like every couple weeks, I might have a cigarette.",a,THE WITNESS,start_question
361,909,33,22,Were you purchasing the cigarettes yourself?,q,MS. BACON,start_answer
362,911,33,24,"Yes, ma'am.",a,THE WITNESS,start_question
363,912,33,25,How often did you have to buy a new pack of cigarettes?,q,MS. BACON,start_answer
364,915,34,2,"Maybe once a month, unless all the neighbors wanted one, or the bums.",a,THE WITNESS,start_question
365,917,34,4,Were you giving cigarettes to homeless people?,q,MS. BACON,start_answer
366,919,34,6,No.,a,THE WITNESS,start_question
367,920,34,7,No?,q,MS. BACON,start_answer
368,921,34,8,"No, ma'am.",a,THE WITNESS,start_question
369,922,34,9,Just seemed like you said that you did.,q,MS. BACON,start_answer
370,923,34,10,"Well, you know, sometimes says, You got a cigarette?  You got a cigarette?  So if I have one, I might give 'em one, but I didn't make a habit of it.",a,THE WITNESS,start_question
371,927,34,14,Did you ever smoke weed prior to the fire?,q,MS. BACON,start_answer
372,928,34,15,Ever?,a,THE WITNESS,start_question
373,929,34,16,Yes.,q,MS. BACON,start_answer
374,930,34,17,I smoked --,a,THE WITNESS,start_chat
375,931,34,18,I'm going to object as to relevance.,side_chat,MR. SWENSON,start_question
376,934,34,21,You can answer.,q,MS. BACON,start_answer
377,935,34,22,"I smoked weed when I was in high school and stuff, maybe 1970s.",a,THE WITNESS,start_question
378,937,34,24,"So since the 1970s, you haven't smoked weed?",q,MS. BACON,start_answer
379,940,35,1,"No, I don't smoke weed.",a,THE WITNESS,start_question
380,941,35,2,Do you know if any of other tenants smoked cigarettes in the building?,q,MS. BACON,start_answer
381,943,35,4,If they smoked in the building or if they smoked cigarettes?,a,THE WITNESS,start_question
382,945,35,6,"If they smoked cigarettes, any tenants --",q,MS. BACON,start_answer
383,946,35,7,"Yeah, some of them guys smoked, they smoked.  Yeah, a couple of them smoke, yeah, a few of them smoked.",a,THE WITNESS,start_question
384,949,35,10,Do you recall who it was that was a tenant in the building that smoked cigarettes?,q,MS. BACON,start_answer
385,951,35,12,"Well, I know Earl smoked.  I don't know his last name.  I know Lou smoked.",a,THE WITNESS,start_question
386,953,35,14,Louis Mifsud?,q,MS. BACON,start_answer
387,954,35,15,"Yes, ma'am.  D., Dennis Doherty, he smoked. Liz smoked.",a,THE WITNESS,start_question
388,956,35,17,Who was the last one you said?,q,MS. BACON,start_answer
389,957,35,18,Liz.,a,THE WITNESS,start_question
390,958,35,19,"Cerneka, correct?",q,MS. BACON,start_answer
391,959,35,20,"Yes, ma'am.  She smokes.  And Erik Pena, he smokes.  And Lenny don't smoke.  Yeah, those guys smoke and that lady.",a,THE WITNESS,start_question
392,962,35,23,Did Kristina Kessler ever tell you that she wasn't getting heat from her ceiling heater in her unit?,q,MS. BACON,start_answer
393,966,36,1,"I'm sure she mentioned it, yeah.",a,THE WITNESS,start_question
394,967,36,2,She mentioned to you that she was not getting heat?,q,MS. BACON,start_answer
395,969,36,4,Yeah.  Her heater was all burnt up up there.  It was all -- it was shot-out melted.  So I don't know if it worked.  It made a lot of noise. But yeah.,a,THE WITNESS,start_question
396,973,36,8,Did she ever tell you that when she attempted to turn on the heater that the heater was not producing heat?,q,MS. BACON,start_answer
397,976,36,11,Yeah.,a,THE WITNESS,start_question
398,977,36,12,"She told you that the ceiling heater, when she turned it on, was not producing heat?",q,MS. BACON,start_chat
399,979,36,14,Asked and answered.,side_chat,MR. SWENSON,start_chat
400,980,36,15,"Well, yeah, she told me that, but I was already at her house, so I would've turn it on, myself, to see what was up, and it made a lot of noise, like clang, clang, clang, clang, clang, but there was no heat coming.",side_chat,THE WITNESS,start_question
401,986,36,21,How do you know there was no heat coming out of it?,q,MS. BACON,start_answer
402,988,36,23,"Because I could -- well, I have the same thing in my room and you can feel the heat coming, you know, the fan blows the heat.  Hers wasn't working.  It just making a bunch of noise.",a,THE WITNESS,start_question
403,993,37,2,"For how long was the -- her ceiling heater not producing heat, if you know?",q,MS. BACON,start_answer
404,995,37,4,"Maybe -- I don't know when she moved in and I don't know -- I don't know.  I don't know if it ever worked.  I told the guy in the building, Tony, that she -- he put new one in my room.  I said, ""That girl down there needs her thing fixed.""  He said he'll check it out.",a,THE WITNESS,start_question
405,1001,37,10,For how long was her ceiling heater making the noise that you claim it was making?,q,MS. BACON,start_answer
406,1003,37,12,Any time you walk in there and turn it on.,a,THE WITNESS,start_question
407,1004,37,13,When was the first time that you noticed that her ceiling heater was making noise prior to the fire?,q,MS. BACON,start_answer
408,1007,37,16,"I don't -- I'm not sure I would hear it, from my room, going clang, clang, clang, clang, clang, clang.",a,THE WITNESS,start_question
409,1010,37,19,Was it within a few months before the fire or was it longer than that that you first noticed?,q,MS. BACON,start_answer
410,1012,37,21,"She wasn't there that long, I don't think. She wasn't there that long, so it may -- before the fire?  About a month or so.  But that's an estimate. It's been a long time.",a,THE WITNESS,start_question
411,1016,37,25,Do you recall when you first noticed the cover to Miss Kessler's ceiling heater looking melted?,q,MS. BACON,start_answer
412,1020,38,3,"It was -- well, you know, before the fire, I looked up there and I said, ""What the hell did she do to that?""  But then she couldn't get up there.  I don't know -- yeah, I remember.  Probably a month or six weeks, maybe even two months.  I'm not sure how long she lived there, but it was all beat up.",a,THE WITNESS,start_question
413,1026,38,9,"Do you recall, a month before the fire, looking up at the ceiling heater and the ceiling heater looking melted?",q,MS. BACON,start_answer
414,1029,38,12,"Yeah, it was melted.  But the fan still run around and made that loud noise, clang, clang, clang, clang, like it was hitting something.  It was weird.",a,THE WITNESS,start_question
415,1033,38,16,"Did Miss Kessler tell that that she had stopped using the heater prior to the fire, the ceiling heater?",q,MS. BACON,start_answer
416,1036,38,19,"Did she tell me that?  No, but I told her, ""You better leave that off.""  I remember telling her that, ""You better leave that alone.""",a,THE WITNESS,start_question
417,1039,38,22,And you don't recall if she told you that she left the ceiling heater off prior to the fire?,q,MS. BACON,start_answer
418,1041,38,24,I don't recall what?,a,THE WITNESS,start_question
419,1042,38,25,You don't recall whether or not she told you that she left the ceiling heater off prior to the fire?,q,MS. BACON,start_answer
420,1046,39,3,"The heater didn't work, so she had to leave it off.  It was like two switches, one for the fan, one for the heater, or one is for the light and one for the heater, something like that.  But it didn't work so she had no choice but to leave it off. But the switch I don't know about, but if she had the switch on, it wasn't bringing no heat, so I don't know if she left the switch on.  But I told her, ""You better leave that alone.""  But it was cold, it was Christmastime too, so she would be cold in there.",a,THE WITNESS,start_question
421,1057,39,14,Do you know what part of the ceiling heater was making noise?,q,MS. BACON,start_answer
422,1059,39,16,"I think it was some sort of like metal fan that's inside of there.  It looked like a metal piece was like clang, clang, clang, hitting against something.",a,THE WITNESS,start_question
423,1063,39,20,And would that turn on when you would turn the heat on?,q,MS. BACON,start_answer
424,1065,39,22,"No.  You had like a -- I don't -- one was the light and one was like the fan.  I'm not sure if we had two or three switches, but one was like your heater.  It was all like one unit. I don't remember.  You just turned it on and it would go, clang, clang, clang, clang, clang, and then I told her, ""You better leave it alone,"" so -- she didn't have a light up there either.  It was -- it was all like melted up there.  It was weird.  I don't remember the light even working. But I had a new one so, you know, I remember how it should look.  I don't know.  I don't know.  Hers didn't work, just made a lot of noise.",a,THE WITNESS,start_question
425,1079,40,10,"When was the last time that you -- strike that. Prior to the fire, do you know the last time that Miss Kessler actually used the ceiling heater?",q,MS. BACON,start_chat
426,1084,40,15,Objection.  Calls for speculation.,side_chat,MR. SWENSON,start_chat
427,1086,40,17,The heater didn't work so she couldn't use it.,side_chat,THE WITNESS,start_question
428,1089,40,20,Was it possible to use the fan and not use the heater?,q,MS. BACON,start_answer
429,1091,40,22,"It seemed that way, because that's what the clang, clang, clang noise would be always.  So I told her, ""You better leave that alone,"" because there is no heat, no reason to use the little fan. It's for heat, to bring the heat, but the heat didn't work, so I told her, ""Leave it alone, better leave it alone.""",a,THE WITNESS,start_question
430,1099,41,4,Do you know if the fan and the heater were told by the same switch?,q,MS. BACON,start_answer
431,1101,41,6,"I don't know.  I don't remember.  Because you can turn the light on, I remember that, because I had the same thing.  We all had the same thing.  I can turn the light on without the heater, so I don't think it was the same switch, but I'm not sure.",a,THE WITNESS,start_question
432,1106,41,11,Did Miss Kessler ever complain to you about the ceiling heater cover looking melted?,q,MS. BACON,start_answer
433,1108,41,13,"Looking melted?  No.  She said it was cold in there, though.  She said it was cold -- she was cold, you know.  It's wintertime.",a,THE WITNESS,start_question
434,1111,41,16,So she never mentioned anything to you about the ceiling heater cover looking melted?,q,MS. BACON,start_answer
435,1113,41,18,"She didn't mention it to me.  I just looked -- you know, when I go into her room, I said, ""What the hell happened there?  What did you do there?"" You know, I don't know how she could get up there.  I don't know what happened.  Looked like someone melted it with like a welding torch or something.  It was weird.  I don't know how she did it. But she couldn't have done it.  It just happened.  It was -- I don't know.  It was weird. It was like melted thick plastic.  But the thing still went clang, clang, clang, clang.  I don't know.",a,THE WITNESS,start_question
436,1128,42,7,Did anything else look odd around the ceiling heater?,q,MS. BACON,start_answer
437,1130,42,9,"No.  It was right in the middle, you know. They just put them up there.  It's a heater and a light and maybe a fan.  Might be three switches, but it was just weird.  I don't know how she did that, or how it happened.  Because she wasn't there that long, you know, she didn't live there that long, you know.  And the places are real close together so we would go over there and see Lou next door and just look up.  One time I told her, ""What the hell happened there?""",a,THE WITNESS,start_question
438,1140,42,19,And what did she say in response to that question?,q,MS. BACON,start_answer
439,1142,42,21,I don't remember.  She -- I don't remember. I don't remember what she said.,a,THE WITNESS,start_question
440,1144,42,23,"Other than not having heat and the ceiling heater making noise, did she mention anything else to you about problems that she had with the ceiling heater?",q,MS. BACON,start_answer
441,1149,43,2,Said she was cold.,a,THE WITNESS,start_question
442,1150,43,3,Okay.  Anything else?,q,MS. BACON,start_answer
443,1151,43,4,No.,a,THE WITNESS,start_question
444,1152,43,5,"Is that a ""no""?",q,MS. BACON,start_answer
445,1153,43,6,"No, ma'am.  She didn't really say anything. I'm the one that told her, ""What the hell happened to that,"" you know.  She just go about her business.",a,THE WITNESS,start_question
446,1156,43,9,"In 2015, prior to the fire, do you recall complaining to the manager of the building or the landlord about any of the problems you were having with the building --",q,MS. BACON,start_answer
447,1160,43,13,"Oh, yeah --",a,THE WITNESS,start_question
448,1161,43,14,-- or your unit?,q,MS. BACON,start_answer
449,1162,43,15,-- all the time.,a,THE WITNESS,start_question
450,1163,43,16,In 2015 specifically?,q,MS. BACON,start_answer
451,1164,43,17,"Yeah, I remember telling Rebecca, you know, we got bed bugs.  She knew.  We didn't have to tell her much.  They all knew.",a,THE WITNESS,start_question
452,1167,43,20,So is Rebecca the only person that you told?,q,MS. BACON,start_answer
453,1169,43,22,She's the only one that was around.,a,THE WITNESS,start_question
454,1170,43,23,"So the answer is, yes, Rebecca is the only one you told?",q,MS. BACON,start_chat
455,1172,43,25,Specifically with regards to management --,side_chat,MR. SWENSON,start_chat
456,1175,44,2,To the management?,side_chat,THE WITNESS,start_chat
457,1176,44,3,-- of the building --,side_chat,MR. SWENSON,start_chat
458,1177,44,4,Is that what you mean?,side_chat,THE WITNESS,start_chat
459,1178,44,5,"-- or anyone, period?",side_chat,MR. SWENSON,start_chat
460,1179,44,6,I never seen --,side_chat,THE WITNESS,start_chat
461,1180,44,7,I'm not talking about other tenants.  I'm talking anyone --,side_chat,MS. BACON,start_chat
462,1182,44,9,Oh.,side_chat,THE WITNESS,start_chat
463,1183,44,10,Anyone that was a manager of the building or associated with the owner of the building.,side_chat,MS. BACON,start_chat
464,1186,44,13,"We just tell Rebecca, you know, we got bed bugs or whatever, and she would schedule the guys to come and stuff.  No one else, no.  There is no one else.",side_chat,THE WITNESS,start_question
465,1191,44,18,Did you ever write a letter or any written complaint to either Rebecca or to anyone associated with the owner of the building about issues that you were having in the building or in your unit?,q,MS. BACON,start_answer
466,1195,44,22,"Write a letter, no, I would just tell her, you know.  She was my friend and she was the manager and she had the pizza parlor downstairs, so we would just tell her, you know.  But she knew.  Everyone knew.  There was a lot of bugs in there.",a,THE WITNESS,start_question
467,1201,45,2,Did she typically respond --,q,MS. BACON,start_answer
468,1202,45,3,Yeah.,a,THE WITNESS,start_question
469,1203,45,4,-- when you told her about these things?,q,MS. BACON,start_answer
470,1204,45,5,"She'd -- I'm going to take care -- she would like get the Terminix guy, whatever they call the pest guys to come over, the best she could.",a,THE WITNESS,start_question
471,1207,45,8,You said that the heater worked in your unit; is that correct?,q,MS. BACON,start_answer
472,1209,45,10,"Yeah.  Yeah, it worked.  I remember I got a new one, though.  Tony put a new one in.  I don't know why, but he did and that was cool.  I'm not sure why he put it in.  So something broke on it, but I don't remember.  I got a new one.",a,THE WITNESS,start_question
473,1214,45,15,"There was never a time that the ceiling heater did not work in your unit, correct?",q,MS. BACON,start_answer
474,1216,45,17,"Not -- except when he replaced it, I think that's probably why, because the light bulb we could just screw in.  So I got a new one recently, before the fire, I remember.",a,THE WITNESS,start_question
475,1220,45,21,Do you recall whether or not the one that you had before it was replaced was -- did you have an issue with it?,q,MS. BACON,start_answer
476,1223,45,24,"It must have went off, yeah.  I'm not sure. I know when I turned it on, the termites would come out and go around.  But yeah, must have been the heat because the light bulb I could switch myself.",a,THE WITNESS,start_question
477,1228,46,3,Do you recall ever turning your ceiling heater on and heat not coming out of it?,q,MS. BACON,start_answer
478,1230,46,5,"Yeah, I recall -- I don't remember.  I don't remember, but I'm sure that's what happened.",a,THE WITNESS,start_question
479,1232,46,7,So you don't remember?,q,MS. BACON,start_answer
480,1233,46,8,"I don't remember exactly, no.  I would be lying if I said I did.",a,THE WITNESS,start_question
481,1235,46,10,"We don't want you to lie, sir.  You are under oath. During your last deposition you talked about mold in the shower room.  Do you recall that?",q,MS. BACON,start_answer
482,1239,46,14,"Yes, ma'am.",a,THE WITNESS,start_question
483,1240,46,15,How long after you observed the mold in the shower room was the mold removed from the shower room?,q,MS. BACON,start_chat
484,1243,46,18,Objection.  Assumes facts.,side_chat,MR. SWENSON,start_chat
485,1244,46,19,"Well, I remember Earl and Steve put some caulking over it.  They didn't remove it, they just covered it up.  So maybe, you know -- how long?  I would say two weeks they covered it up.",side_chat,THE WITNESS,start_question
486,1249,46,24,Do you know if they actually removed the mold before they put the new caulking on?,q,MS. BACON,start_answer
487,1252,47,1,I know they didn't.,a,THE WITNESS,start_question
488,1253,47,2,How do you know they didn't?,q,MS. BACON,start_answer
489,1254,47,3,Because I was -- I live right there.,a,THE WITNESS,start_question
490,1255,47,4,Did you see them doing the work?,q,MS. BACON,start_answer
491,1256,47,5,"I kind of walked by and seen them.  Plus all the mold on the door was still there.  They just did -- they covered it up with that white, shiny whatever they call it, stucco stuff or something.",a,THE WITNESS,start_question
492,1260,47,9,But you don't know if they actually removed the mold before they put the caulking --,q,MS. BACON,start_answer
493,1262,47,11,I know they didn't move it -- remove it.,a,THE WITNESS,start_question
494,1263,47,12,Were you there when they were doing the work?,q,MS. BACON,start_answer
495,1265,47,14,Yeah.  I was -- I --,a,THE WITNESS,start_question
496,1266,47,15,You were standing --,q,MS. BACON,start_answer
497,1267,47,16,-- was around.,a,THE WITNESS,start_question
498,1268,47,17,-- there observing them do the work?,q,MS. BACON,start_answer
499,1269,47,18,I was around there.  I live right next to it.  And then I go in the shower every day.  I see the mold still there where they tried to cover it.,a,THE WITNESS,start_question
500,1272,47,21,"What do you mean, you could see the mold still there where they tried to cover it?",q,MS. BACON,start_answer
501,1274,47,23,"Well, they didn't do a good job, so up there where the tile is, you could see the mold, you know, and by -- all on the door and stuff.  There was mold there.",a,THE WITNESS,start_question
502,1279,48,2,The mold on the back of the shower door?,q,MS. BACON,start_answer
503,1280,48,3,Yeah.  It was a wooden door.,a,THE WITNESS,start_question
504,1281,48,4,Was that mold ever removed?,q,MS. BACON,start_answer
505,1282,48,5,No.  No.  They didn't put a new door on.,a,THE WITNESS,start_question
506,1283,48,6,How long was that there?,q,MS. BACON,start_answer
507,1284,48,7,"For the duration, until the fire.",a,THE WITNESS,start_question
508,1285,48,8,So from the time that you moved in until the time of the fire?,q,MS. BACON,start_answer
509,1287,48,10,"Yeah, there was mold in there.",a,THE WITNESS,start_question
510,1288,48,11,How do you know it was mold?,q,MS. BACON,start_answer
511,1289,48,12,"Well, I'm just guessing.  It was black and green and it looked like mold.",a,THE WITNESS,start_question
512,1291,48,14,Did you talk to anyone else about the mold in the shower room?,q,MS. BACON,start_answer
513,1293,48,16,"Yeah, the owner, Mar- -- Big Bird, I call him, Marty.",a,THE WITNESS,start_question
514,1295,48,18,Did you talk to Rebecca about it?,q,MS. BACON,start_answer
515,1296,48,19,I'm not sure.,a,THE WITNESS,start_question
516,1297,48,20,Did you ever take any photographs of the mold in the shower room?,q,MS. BACON,start_answer
517,1299,48,22,No. For what purpose?,a,THE WITNESS,start_question
518,1301,48,24,Have you spoken to Miss Kessler since your last deposition?,q,MS. BACON,start_answer
519,1304,49,1,"Yeah.  Yes, I have.",a,THE WITNESS,start_question
520,1305,49,2,How many times?,q,MS. BACON,start_answer
521,1306,49,3,I'm not sure.,a,THE WITNESS,start_question
522,1307,49,4,More than once?,q,MS. BACON,start_answer
523,1308,49,5,"Oh, yeah.",a,THE WITNESS,start_question
524,1309,49,6,More than twice?,q,MS. BACON,start_answer
525,1310,49,7,"Oh, yeah.",a,THE WITNESS,start_question
526,1311,49,8,More than five times?,q,MS. BACON,start_answer
527,1312,49,9,"Oh, yeah.",a,THE WITNESS,start_question
528,1313,49,10,More than ten times?,q,MS. BACON,start_answer
529,1314,49,11,When was my last deposition?,a,THE WITNESS,start_question
530,1315,49,12,I believe it was in April.,q,MS. BACON,start_answer
531,1316,49,13,"Oh, yeah.  I have spoken to her many times.",a,THE WITNESS,start_question
532,1317,49,14,Where is she currently living?,q,MS. BACON,start_answer
533,1318,49,15,In a car.,a,THE WITNESS,start_question
534,1319,49,16,Is she in Santa Monica?,q,MS. BACON,start_answer
535,1320,49,17,"Yes, ma'am.",a,THE WITNESS,start_question
536,1321,49,18,Is she not living with a friend?,q,MS. BACON,start_answer
537,1322,49,19,"She was staying in a hotel there on Arizona, but now she has got a car that -- from whoever, her sister.  So she'll stay there.  And I don't know where she stays.  You know, in the car, I heard.",a,THE WITNESS,start_question
538,1327,49,24,Do you have her cell phone number?,q,MS. BACON,start_answer
539,1328,49,25,"Yes, I do.",a,THE WITNESS,start_question
540,1330,50,1,What is it?,q,MS. BACON,start_answer
541,1331,50,2,Huh?  I can't give up that type of information.  I would have to ask her. Right?,a,THE WITNESS,start_question
542,1334,50,5,Your counsel is not objecting.,q,MS. BACON,start_chat
543,1335,50,6,Shall I give her the phone number?,side_chat,THE WITNESS,start_chat
544,1337,50,8,That's your decision.,side_chat,MR. SWENSON,start_chat
545,1338,50,9,I don't think she want to talk to anybody.,side_chat,THE WITNESS,start_question
546,1341,50,12,"I understand, sir, but you know her, you talk to her about this case, and I'm asking you --",q,MS. BACON,start_answer
547,1343,50,14,I ain't talk to --,a,THE WITNESS,start_question
548,1344,50,15,-- for her contact information.,q,MS. BACON,start_answer
549,1345,50,16,"No, I don't want -- I will have to ask her if I can give it to you.",a,THE WITNESS,start_question
550,1347,50,18,"Sir, your counsel is not instructing you not to not answer the question.",q,MS. BACON,start_answer
551,1349,50,20,I don't care what he says.,a,THE WITNESS,start_question
552,1350,50,21,So you are refusing to answer my question?,q,MS. BACON,start_answer
553,1351,50,22,What's the question?,a,THE WITNESS,start_question
554,1352,50,23,What is her cell phone number?,q,MS. BACON,start_answer
555,1353,50,24,I can't give you that.  That's personal information.  She don't want me to give out her number.,a,THE WITNESS,start_question
556,1357,51,2,So you are refusing to answer my question?,q,MS. BACON,start_answer
557,1358,51,3,I'm refusing to give you her number.,a,THE WITNESS,start_question
558,1359,51,4,"My question is, what is her number, so --",q,MS. BACON,start_answer
559,1360,51,5,I don't know --,a,THE WITNESS,start_question
560,1361,51,6,"-- you are refusing to answer my question, correct?",q,MS. BACON,start_answer
561,1363,51,8,"Yeah.  Yeah, you can't have the number. Get it from somewhere else.",a,THE WITNESS,start_question
562,1365,51,10,What have you discussed with her?,q,MS. BACON,start_answer
563,1366,51,11,"Just day to day, basically what she is doing.",a,THE WITNESS,start_question
564,1368,51,13,Have you talked to her about this case?,q,MS. BACON,start_answer
565,1369,51,14,No.,a,THE WITNESS,start_question
566,1370,51,15,Have you talked to her about the ceiling heater in her unit?,q,MS. BACON,start_answer
567,1372,51,17,When?,a,THE WITNESS,start_question
568,1373,51,18,Since the fire?,q,MS. BACON,start_answer
569,1374,51,19,No.,a,THE WITNESS,start_question
570,1375,51,20,Have you talked to her about the space heater in her unit since the fire?,q,MS. BACON,start_answer
571,1377,51,22,"No.  She is goofy.  You just talk to her about everyday things.  She is a little goofy.  So, I mean, we're talking about stuff that she couldn't comprehend.",a,THE WITNESS,start_chat
572,1382,52,1,"Can we have that read back, that last answer.",side_chat,MS. MCGRANAHAN,is brackets
573,1384,52,3,"(Thereupon, the record was read by the court reporter as follows:  ""A.  No.  She is goofy.  Just talk to her about everyday things.  She is a little goofy.  So, I mean, we're talking about stuff that she couldn't comprehend."")",brackets,,start_question
574,1391,52,10,Have you talked to her about conversations that she has had with other people about the fire?,q,MS. BACON,start_answer
575,1393,52,12,No.,a,THE WITNESS,start_question
576,1394,52,13,No?,q,MS. BACON,start_answer
577,1395,52,14,"No, ma'am.",a,THE WITNESS,start_chat
578,1396,52,15,"Cold in here, huh?  Ain't you cold?",side_chat,THE WITNESS,start_chat
579,1398,52,17,No.,side_chat,THE REPORTER,start_chat
580,1399,52,18,Is that the air conditioner.,side_chat,THE WITNESS,start_chat
581,1400,52,19,Is that the air conditioner?,side_chat,MR. SWENSON,start_chat
582,1401,52,20,It's the server. Can we take a bathroom break.,side_chat,MS. MCGRANAHAN,start_chat
583,1403,52,22,We can go off the record.,side_chat,MS. BACON,start_chat
584,1404,52,23,Off the record at 12:04 p.m.,side_chat,THE VIDEOGRAPHER,is brackets
585,1406,52,25,(Off the record.),brackets,,start_chat
586,1408,53,1,Going back on the record at 12:18 p.m.,side_chat,THE VIDEOGRAPHER,start_question
587,1411,53,4,"All right.  Welcome back, Mr. McGrath.  You understand you are still under oath, correct?",q,MS. BACON,start_answer
588,1413,53,6,"Yes, ma'am.",a,THE WITNESS,start_question
589,1414,53,7,"Those times that you have spoken with Kristina Kessler since the fire, since your last deposition, was your counsel present for those meetings?",q,MS. BACON,start_answer
590,1418,53,11,"No, ma'am.",a,THE WITNESS,start_chat
591,1419,53,12,I will go ahead and mark this next exhibit as 241.,side_chat,MS. BACON,is brackets
